layers,fidelity,cost,num_2qub_gates
155,0.0001640393202849375,16.942099895290745,4650
156,0.0001463043555442927,15.963747860307139,4680
157,0.0001568608854453693,15.658816685466212,4710
158,0.00018115635140859856,15.545254654667145,4740
159,0.0001359153226410104,14.578820591713274,4770
160,0.0001497771624891262,13.943539860303272,4800
161,0.0001494457731856545,13.844355868927762,4830
162,0.00014821410749404703,13.842675937675017,4860
163,0.00021965099864814709,13.546303034211089,4890
164,0.00010924751908395279,13.03109793992928,4920
165,5.449511916381958e-05,11.58872046624914,4950
166,7.120978223542475e-05,11.513431663317316,4980
167,0.00010838574592916708,10.891133136642114,5010
168,0.0001042281189709981,10.839683980287948,5040
169,0.00010397798375681365,10.83847651697337,5070
170,8.881208140196322e-05,10.749760222127074,5100
171,0.0001017011941059093,9.839778428816846,5130
172,0.00011777260279203845,9.713319874144585,5160
173,0.00012095423633615236,9.702828996302435,5190
174,0.00012095423633615236,9.702828996302435,5220
175,0.0001243649620955576,9.466825810041518,5250
176,0.00010506969549035099,9.056952254045843,5280
177,0.000101717340779754,9.00416322183514,5310
178,0.00010668569342940142,8.992285608078495,5340
179,9.936760978063222e-05,8.688860373674338,5370
180,8.29180122887722e-05,8.037141623871102,5400
181,0.00012078264429540469,7.6769551389737405,5430
182,9.628269454716938e-05,7.521850675492516,5460
183,6.501956209490266e-05,7.447599391357505,5490
184,6.726015320198616e-05,7.339926864458651,5520
185,6.651031759162555e-05,7.333342817918422,5550
186,6.496230950439034e-05,7.316430405538847,5580
187,6.734563767026694e-05,7.312462905535999,5610
188,2.678394144644403e-05,6.998183161508041,5640
189,2.5705837126487042e-05,6.996430869093774,5670
190,4.36795565139547e-05,6.394485005350539,5700
191,3.903792125466187e-05,6.347624165166304,5730
192,5.0505342638854794e-05,6.26580710811645,5760
193,4.892709337443079e-05,6.14395354916422,5790
194,5.008840924637985e-05,6.117491230529698,5820
195,5.213752970671034e-05,6.113782557481983,5850
196,6.81833198309326e-05,6.012119175960294,5880
197,8.554004623172018e-05,5.667653281971742,5910
198,9.457671082497367e-05,5.648079018798626,5940
199,9.496023844436259e-05,5.643363253435039,5970
200,4.356186993319316e-05,5.309509873893838,6000
